kernel,loc,width,value,t_def,t_last
vfir2,L48.w55,32,728280047,156453,159622
vfir2,L48.w56,32,3843551857,156493,159662
vfir2,L48.w57,32,676505339,156533,159702
vfir2,L48.w58,32,1979726345,156573,159742
vfir2,L48.w59,32,4068991461,156613,159782
vfir2,L48.w60,32,3020355068,156653,159822
vfir2,L48.w61,32,1006942407,156693,159862
vfir2,L48.w62,32,1735868523,156733,159902
vfir2,L48.w63,32,3755812329,156773,159942
vfir2,L49.w0,32,4274063867,157453,160622
vfir2,L49.w1,32,1539974315,157493,160662
vfir2,L49.w2,32,3362167987,157533,160702
vfir2,L49.w3,32,3282805492,157573,160742
vfir2,L49.w4,32,2462907750,157613,160782
vfir2,L49.w5,32,3130706769,157653,160822
vfir2,L49.w6,32,621761048,157693,160862
